route_id,route_name,stop_sequence,stop_name,lat,lon
5491,M-07:- Jawahar Tekri to Bijalpur,2,Vidhyanjali School,22.69804000,75.79378000
5491,M-07:- Jawahar Tekri to Bijalpur,3,Abhinandan Pump,22.69995000,75.79824000
5491,M-07:- Jawahar Tekri to Bijalpur,4,Noorani Nagar,22.70389000,75.81209000
5491,M-07:- Jawahar Tekri to Bijalpur,5,Sirpur,22.70642000,75.82118000
5491,M-07:- Jawahar Tekri to Bijalpur,6,Chandan Nagar,22.70725000,75.82426000
5491,M-07:- Jawahar Tekri to Bijalpur,7,Jila Hospital,22.70956000,75.83054000
5491,M-07:- Jawahar Tekri to Bijalpur,8,Timber Market,22.71139000,75.83457000
5491,M-07:- Jawahar Tekri to Bijalpur,9,Gangwal Bus Stand,22.71313000,75.84063000
5491,M-07:- Jawahar Tekri to Bijalpur,10,Malganj,22.71535000,75.84527000
5491,M-07:- Jawahar Tekri to Bijalpur,11,Narsingh Bazar,22.71563000,75.85033000
5491,M-07:- Jawahar Tekri to Bijalpur,12,Pipli Bazar,22.71615000,75.85373000
5491,M-07:- Jawahar Tekri to Bijalpur,13,Rajwada,22.71842000,75.85562000
5491,M-07:- Jawahar Tekri to Bijalpur,14,Shri Pandharinath Mandir_1,22.71356000,75.85655000
5491,M-07:- Jawahar Tekri to Bijalpur,15,Collectorate,22.70837000,75.85452000
5491,M-07:- Jawahar Tekri to Bijalpur,16,G.D.C College,22.70685000,75.8500
5491,M-07:- Jawahar Tekri to Bijalpur,17,Lal Baug_1,22.70538000,75.84605000
5491,M-07:- Jawahar Tekri to Bijalpur,18,R.T.O,22.69989000,75.84477000
5491,M-07:- Jawahar Tekri to Bijalpur,19,Lokmanya Nagar,22.69601000,75.84431000
5491,M-07:- Jawahar Tekri to Bijalpur,20,Usha Nagar,22.69679000,75.83935000
5491,M-07:- Jawahar Tekri to Bijalpur,21,Bank Colony,22.69451000,75.8387
5491,M-07:- Jawahar Tekri to Bijalpur,22,Annapurna Mandir,22.68935000,75.83725000
5491,M-07:- Jawahar Tekri to Bijalpur,23,Annapurna Nagar,22.68774000,75.83683000
5491,M-07:- Jawahar Tekri to Bijalpur,24,Chanakyapuri Square,22.68423000,75.83581000
5491,M-07:- Jawahar Tekri to Bijalpur,25,Vaishali Nagar,22.68372000,75.8296
5491,M-07:- Jawahar Tekri to Bijalpur,26,Rajendra Nagar,22.67021000,75.83235000
5491,M-07:- Jawahar Tekri to Bijalpur,27,Bijalpur,22.67169000,75.83487000
5464,M-10:- Teen Imli to Tigariya badshah,1,Teen Imli,22.68889000,75.88449000
5464,M-10:- Teen Imli to Tigariya badshah,2,Chitawad_2,22.69211000,75.88225000
5464,M-10:- Teen Imli to Tigariya badshah,3,Prakash Nagar_2,22.69595000,75.87971000
5464,M-10:- Teen Imli to Tigariya badshah,4,Navlakha Chouraha,22.69931000,75.87791000
5464,M-10:- Teen Imli to Tigariya badshah,5,Navlakha Bus Stop City Bus,22.7014,75.87736000
5464,M-10:- Teen Imli to Tigariya badshah,6,Zoo,22.70483000,75.87799000
5464,M-10:- Teen Imli to Tigariya badshah,7,GPO City Bus,22.70746000,75.87884000
5464,M-10:- Teen Imli to Tigariya badshah,8,Nehru Stadium/MY Hospital Bus Std,22.71139000,75.88066000
5464,M-10:- Teen Imli to Tigariya badshah,9,M.Y. Std / MY Chauraha/White Church/Dental Clg,22.71262000,75.8795
5464,M-10:- Teen Imli to Tigariya badshah,10,Dawa Bazar,22.71371000,75.87587000
5464,M-10:- Teen Imli to Tigariya badshah,11,Madhu Milan,22.71397000,75.87477000
5464,M-10:- Teen Imli to Tigariya badshah,12,Patel Pratima,22.71453000,75.87182000
5464,M-10:- Teen Imli to Tigariya badshah,13,Chhoti Gwaltoli,22.71586000,75.87085000
5464,M-10:- Teen Imli to Tigariya badshah,14,Railway Station,22.71768000,75.86885000
5464,M-10:- Teen Imli to Tigariya badshah,15,GSITS Chauraha (Marimata Mandir),22.72535000,75.86913000
5464,M-10:- Teen Imli to Tigariya badshah,16,Rajkumar Mill1/ Rajkumar Bridge ,22.72733000,75.86464000
5464,M-10:- Teen Imli to Tigariya badshah,17,DRP Line,22.7278,75.8629
5464,M-10:- Teen Imli to Tigariya badshah,18,ChimanBagh,22.7240,75.86206000
5464,M-10:- Teen Imli to Tigariya badshah,19,Nagar Nigam Depot_1,22.72374000,75.85922000
5464,M-10:- Teen Imli to Tigariya badshah,20,Lokhande Bridge,22.72849000,75.85966000
5464,M-10:- Teen Imli to Tigariya badshah,21,Ahilya Ashram,22.73401000,75.86032000
5464,M-10:- Teen Imli to Tigariya badshah,22,Polo Ground,22.73456000,75.85739000
5464,M-10:- Teen Imli to Tigariya badshah,23,Marimata Chouraha,22.73386000,75.84969000
5464,M-10:- Teen Imli to Tigariya badshah,24,Mahesh Guard Line/Police Line Pump,22.73266000,75.84669000
5464,M-10:- Teen Imli to Tigariya badshah,25,Khada Ganpati,22.73699000,75.84698000
5464,M-10:- Teen Imli to Tigariya badshah,26,Rambali Chouraha,22.73756000,75.84443000
5464,M-10:- Teen Imli to Tigariya badshah,27,Sch. No. 51,22.73997000,75.84261000
5464,M-10:- Teen Imli to Tigariya badshah,28,Triveni Chouraha,22.74223000,75.84104000
5464,M-10:- Teen Imli to Tigariya badshah,29,Ganesh Bagh,22.74406000,75.83943000
5464,M-10:- Teen Imli to Tigariya badshah,30,Vikas Pradhikaran,22.74591000,75.83805000
5464,M-10:- Teen Imli to Tigariya badshah,31,Dashrath Bagh,22.74835000,75.83614000
5464,M-10:- Teen Imli to Tigariya badshah,32,Nandbagh,22.74997000,75.83457000
5464,M-10:- Teen Imli to Tigariya badshah,33,Tigriya Badshah Kakad,22.75605000,75.83071000
5465,M-10:- Tigariya badshah to Teen Imli,1,Tigriya Badshah Kakad,22.75605000,75.83071000
5465,M-10:- Tigariya badshah to Teen Imli,2,Nandbagh,22.74997000,75.83457000
5465,M-10:- Tigariya badshah to Teen Imli,3,Dashrath Bagh,22.74835000,75.83614000
5465,M-10:- Tigariya badshah to Teen Imli,4,Vikas Pradhikaran,22.74591000,75.83805000
5465,M-10:- Tigariya badshah to Teen Imli,5,Ganesh Bagh,22.74406000,75.83943000
5465,M-10:- Tigariya badshah to Teen Imli,6,Triveni Chouraha,22.74223000,75.84104000
5465,M-10:- Tigariya badshah to Teen Imli,7,Sch. No. 51,22.73997000,75.84261000
5465,M-10:- Tigariya badshah to Teen Imli,8,Rambali Chouraha,22.73756000,75.84443000
5465,M-10:- Tigariya badshah to Teen Imli,9,Khada Ganpati,22.73699000,75.84698000
5465,M-10:- Tigariya badshah to Teen Imli,10,Mahesh Guard Line/Police Line Pump,22.73266000,75.84669000
5465,M-10:- Tigariya badshah to Teen Imli,11,Marimata Chouraha,22.73386000,75.84969000
5465,M-10:- Tigariya badshah to Teen Imli,12,Polo Ground,22.73456000,75.85739000
5465,M-10:- Tigariya badshah to Teen Imli,13,Ahilya Ashram,22.73401000,75.86032000
5465,M-10:- Tigariya badshah to Teen Imli,14,Lokhande Bridge,22.72849000,75.85966000
5465,M-10:- Tigariya badshah to Teen Imli,15,Nagar Nigam Depot_1,22.72374000,75.85922000
5465,M-10:- Tigariya badshah to Teen Imli,16,ChimanBagh,22.7240,75.86206000
5465,M-10:- Tigariya badshah to Teen Imli,17,DRP Line,22.7278,75.8629
5465,M-10:- Tigariya badshah to Teen Imli,18,Rajkumar Mill1/ Rajkumar Bridge ,22.72733000,75.86464000
5465,M-10:- Tigariya badshah to Teen Imli,19,GSITS Chauraha (Marimata Mandir),22.72535000,75.86913000
5465,M-10:- Tigariya badshah to Teen Imli,20,Railway Station,22.71768000,75.86885000
5465,M-10:- Tigariya badshah to Teen Imli,21,Chhoti Gwaltoli,22.71586000,75.87085000
5465,M-10:- Tigariya badshah to Teen Imli,22,Patel Pratima,22.71453000,75.87182000
5465,M-10:- Tigariya badshah to Teen Imli,23,Madhu Milan,22.71397000,75.87477000
5465,M-10:- Tigariya badshah to Teen Imli,24,Dawa Bazar,22.71371000,75.87587000
5465,M-10:- Tigariya badshah to Teen Imli,25,M.Y. Std / MY Chauraha/White Church/Dental Clg,22.71262000,75.8795
5465,M-10:- Tigariya badshah to Teen Imli,26,Nehru Stadium/MY Hospital Bus Std,22.71139000,75.88066000
5465,M-10:- Tigariya badshah to Teen Imli,27,GPO City Bus,22.70746000,75.87884000
5465,M-10:- Tigariya badshah to Teen Imli,28,Zoo,22.70483000,75.87799000
5465,M-10:- Tigariya badshah to Teen Imli,29,Navlakha Bus Stop City Bus,22.7014,75.87736000
5465,M-10:- Tigariya badshah to Teen Imli,30,Navlakha Chouraha,22.69931000,75.87791000
5465,M-10:- Tigariya badshah to Teen Imli,31,Prakash Nagar_2,22.69595000,75.87971000
5465,M-10:- Tigariya badshah to Teen Imli,32,Chitawad_2,22.69211000,75.88225000
5465,M-10:- Tigariya badshah to Teen Imli,33,Teen Imli,22.68889000,75.88449000
5471,M-11:- Bhagirathpura to Choitharam Mandi,1,Bhagirathpura,22.74579000,75.86117000
5471,M-11:- Bhagirathpura to Choitharam Mandi,2,Bhagirathpura Pul,22.74653000,75.86611000
5471,M-11:- Bhagirathpura to Choitharam Mandi,3,Damru Ustad Chouraha,22.74606000,75.8687
5471,M-11:- Bhagirathpura to Choitharam Mandi,4,Pardesipura,22.74503000,75.87168000
5471,M-11:- Bhagirathpura to Choitharam Mandi,5,Teenpuliya ,22.74381000,75.87409000
5471,M-11:- Bhagirathpura to Choitharam Mandi,6,Nanda Nagar,22.74213000,75.87692000
5471,M-11:- Bhagirathpura to Choitharam Mandi,7,Patnipura,22.73983000,75.88091000
5471,M-11:- Bhagirathpura to Choitharam Mandi,8,Bakery Gali,22.73647000,75.87761000
5471,M-11:- Bhagirathpura to Choitharam Mandi,9,Malwa Mill,22.7342,75.8750
5471,M-11:- Bhagirathpura to Choitharam Mandi,10,Rajkumar Mill1/ Rajkumar Bridge ,22.72733000,75.86464000
5471,M-11:- Bhagirathpura to Choitharam Mandi,11,DRP Line,22.7278,75.8629
5471,M-11:- Bhagirathpura to Choitharam Mandi,12,ChimanBagh,22.7240,75.86206000
5471,M-11:- Bhagirathpura to Choitharam Mandi,13,Nagar Nigam Depot_1,22.72374000,75.85922000
5471,M-11:- Bhagirathpura to Choitharam Mandi,14,Rambagh,22.72299000,75.85797000
5471,M-11:- Bhagirathpura to Choitharam Mandi,15,Imli Bazar,22.72286000,75.85393000
5471,M-11:- Bhagirathpura to Choitharam Mandi,16,Smrati Talkies,22.72244000,75.85266000
5471,M-11:- Bhagirathpura to Choitharam Mandi,17,Badwali Chouki,22.7225,75.84988000
5471,M-11:- Bhagirathpura to Choitharam Mandi,18,Chouthi Paltan,22.72271000,75.84841000
5471,M-11:- Bhagirathpura to Choitharam Mandi,19,Jinsi Square,22.72288000,75.84609000
5471,M-11:- Bhagirathpura to Choitharam Mandi,20,Kandilpura,22.72283000,75.8433
5471,M-11:- Bhagirathpura to Choitharam Mandi,21,Badaganpati,22.72056000,75.84171000
5471,M-11:- Bhagirathpura to Choitharam Mandi,22,Antim Square,22.71747000,75.84085000
5471,M-11:- Bhagirathpura to Choitharam Mandi,23,Rajmohalla,22.71519000,75.84062000
5471,M-11:- Bhagirathpura to Choitharam Mandi,24,Gangwal Bus Stand,22.71313000,75.84063000
5471,M-11:- Bhagirathpura to Choitharam Mandi,25,M.O.G Line,22.70871000,75.84163000
5471,M-11:- Bhagirathpura to Choitharam Mandi,26,Mhow Naka City Bus,22.70537000,75.84432000
5471,M-11:- Bhagirathpura to Choitharam Mandi,27,Lal Baug_1,22.70538000,75.84605000
5471,M-11:- Bhagirathpura to Choitharam Mandi,28,G.D.C College,22.70685000,75.8500
5471,M-11:- Bhagirathpura to Choitharam Mandi,29,Collectorate,22.70837000,75.85452000
5471,M-11:- Bhagirathpura to Choitharam Mandi,30,Palsikar,22.70692000,75.85579000
5471,M-11:- Bhagirathpura to Choitharam Mandi,31,Prem Nagar,22.70389000,75.85541000
5471,M-11:- Bhagirathpura to Choitharam Mandi,32,Manik Baug,22.69758000,75.85478000
5471,M-11:- Bhagirathpura to Choitharam Mandi,33,Saifi Nagar,22.69519000,75.85495000
5471,M-11:- Bhagirathpura to Choitharam Mandi,34,Choithram Hospital,22.68828000,75.85532000
5471,M-11:- Bhagirathpura to Choitharam Mandi,35,Choithram Mandi,22.68339000,75.85544000
5469,M-11:- Choitharam Mandi to Bhagirathpura,1,Choithram Mandi,22.68339000,75.85544000
5469,M-11:- Choitharam Mandi to Bhagirathpura,2,Choithram Hospital,22.68828000,75.85532000
5469,M-11:- Choitharam Mandi to Bhagirathpura,3,Saifi Nagar,22.69519000,75.85495000
5469,M-11:- Choitharam Mandi to Bhagirathpura,4,Manik Baug,22.69758000,75.85478000
5469,M-11:- Choitharam Mandi to Bhagirathpura,5,Prem Nagar,22.70389000,75.85541000
5469,M-11:- Choitharam Mandi to Bhagirathpura,6,Palsikar,22.70692000,75.85579000
5469,M-11:- Choitharam Mandi to Bhagirathpura,7,Collectorate,22.70837000,75.85452000
5469,M-11:- Choitharam Mandi to Bhagirathpura,8,G.D.C College,22.70685000,75.8500
5469,M-11:- Choitharam Mandi to Bhagirathpura,9,Lal Baug_2,22.70536000,75.84727000
5469,M-11:- Choitharam Mandi to Bhagirathpura,10,Mhow Naka City Bus,22.70537000,75.84432000
5469,M-11:- Choitharam Mandi to Bhagirathpura,11,M.O.G Line,22.70871000,75.84163000
5469,M-11:- Choitharam Mandi to Bhagirathpura,12,Gangwal Bus Stand,22.71313000,75.84063000
5469,M-11:- Choitharam Mandi to Bhagirathpura,13,Rajmohalla,22.71519000,75.84062000
5469,M-11:- Choitharam Mandi to Bhagirathpura,14,Antim Square,22.71747000,75.84085000
5469,M-11:- Choitharam Mandi to Bhagirathpura,15,Badaganpati,22.72056000,75.84171000
5469,M-11:- Choitharam Mandi to Bhagirathpura,16,Kandilpura,22.72283000,75.8433
5469,M-11:- Choitharam Mandi to Bhagirathpura,17,Jinsi Square,22.72288000,75.84609000
5469,M-11:- Choitharam Mandi to Bhagirathpura,18,Chouthi Paltan,22.72271000,75.84841000
5469,M-11:- Choitharam Mandi to Bhagirathpura,19,Badwali Chouki,22.7225,75.84988000
5469,M-11:- Choitharam Mandi to Bhagirathpura,20,Smrati Talkies,22.72244000,75.85266000
5469,M-11:- Choitharam Mandi to Bhagirathpura,21,Imli Bazar,22.72286000,75.85393000
5469,M-11:- Choitharam Mandi to Bhagirathpura,22,Rambagh,22.72299000,75.85797000
5469,M-11:- Choitharam Mandi to Bhagirathpura,23,Nagar Nigam Depot_1,22.72374000,75.85922000
5469,M-11:- Choitharam Mandi to Bhagirathpura,24,ChimanBagh,22.7240,75.86206000
5469,M-11:- Choitharam Mandi to Bhagirathpura,25,DRP Line,22.7278,75.8629
5469,M-11:- Choitharam Mandi to Bhagirathpura,26,Rajkumar Mill1/ Rajkumar Bridge ,22.72733000,75.86464000
5469,M-11:- Choitharam Mandi to Bhagirathpura,27,Malwa Mill,22.7342,75.8750
5469,M-11:- Choitharam Mandi to Bhagirathpura,28,Bakery Gali,22.73647000,75.87761000
5469,M-11:- Choitharam Mandi to Bhagirathpura,29,Patnipura,22.73983000,75.88091000
5469,M-11:- Choitharam Mandi to Bhagirathpura,30,Nanda Nagar,22.74213000,75.87692000
5469,M-11:- Choitharam Mandi to Bhagirathpura,31,Teenpuliya ,22.74381000,75.87409000
5469,M-11:- Choitharam Mandi to Bhagirathpura,32,Pardesipura,22.74503000,75.87168000
5469,M-11:- Choitharam Mandi to Bhagirathpura,33,Damru Ustad Chouraha,22.74606000,75.8687
5469,M-11:- Choitharam Mandi to Bhagirathpura,34,Bhagirathpura Pul,22.74653000,75.86611000
5469,M-11:- Choitharam Mandi to Bhagirathpura,35,Bhagirathpura,22.74579000,75.86117000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,1,ADVANCED ACADEMY,22.75126000,75.92542000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,2,Nipaniya Gram,22.76102000,75.9293
5467,M-12:- Advanced Academy to Chhoti gwaltoli,3,Samar park,22.7632,75.92182000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,4,B.C.M. Paradise,22.75223000,75.92148000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,5,Tulsi Nagar,22.75285000,75.91879000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,6,Sun City,22.75301000,75.91547000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,7,Mahalakshmi Nagar,22.75374000,75.90734000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,8,Bombay Hospital,22.75361000,75.90408000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,9,Radisson Hotel,22.74975000,75.90318000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,10,Vijay Nagar City Bus,22.75103000,75.89499000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,11,Sayaji,22.75202000,75.89107000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,12,Girdhar Mahal,22.74929000,75.89009000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,13,Bhamori,22.74662000,75.88795000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,14,Astha Anup/Anup Talkies,22.74385000,75.88437000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,15,Patnipura,22.73983000,75.88091000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,16,Bakery Gali,22.73647000,75.87761000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,17,Malwa Mill,22.7342,75.8750
5467,M-12:- Advanced Academy to Chhoti gwaltoli,18,Rajkumar Mill1/ Rajkumar Bridge ,22.72733000,75.86464000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,19,GSITS Chauraha (Marimata Mandir),22.72535000,75.86913000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,20,G.S.I.T.S.,22.72519000,75.87421000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,21,Regal (Shastri Bridge),22.71982000,75.86903000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,22,Railway Station,22.71768000,75.86885000
5467,M-12:- Advanced Academy to Chhoti gwaltoli,23,Chhoti Gwaltoli,22.71586000,75.87085000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,1,Chhoti Gwaltoli,22.71586000,75.87085000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,2,Railway Station,22.71768000,75.86885000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,3,Regal (Shastri Bridge),22.71982000,75.86903000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,4,G.S.I.T.S.,22.72519000,75.87421000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,5,GSITS Chauraha (Marimata Mandir),22.72535000,75.86913000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,6,Rajkumar Mill1/ Rajkumar Bridge ,22.72733000,75.86464000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,7,Malwa Mill,22.7342,75.8750
5468,M-12:- Chhoti gwaltoli to Advanced Academy,8,Bakery Gali,22.73647000,75.87761000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,9,Patnipura,22.73983000,75.88091000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,10,Astha Anup/Anup Talkies,22.74385000,75.88437000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,11,Bhamori,22.74662000,75.88795000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,12,Girdhar Mahal,22.74929000,75.89009000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,13,Sayaji,22.75202000,75.89107000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,14,Vijay Nagar City Bus,22.75103000,75.89499000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,15,Radisson Hotel,22.74975000,75.90318000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,16,Bombay Hospital,22.75361000,75.90408000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,17,Mahalakshmi Nagar,22.75374000,75.90734000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,18,Sun City,22.75301000,75.91547000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,19,Tulsi Nagar,22.75285000,75.91879000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,20,B.C.M. Paradise,22.75223000,75.92148000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,21,Samar park,22.7632,75.92182000
5468,M-12:- Chhoti gwaltoli to Advanced Academy,22,Nipaniya Gram,22.76102000,75.9293
5468,M-12:- Chhoti gwaltoli to Advanced Academy,23,ADVANCED ACADEMY,22.75126000,75.92542000
5462,M-15:- Khajrana Mandir to Sangam Nagar,1,Khajrana Ganesh Mandir,22.73085000,75.90775000
5462,M-15:- Khajrana Mandir to Sangam Nagar,2,Khajrana Ring Road,22.73217000,75.90206000
5462,M-15:- Khajrana Mandir to Sangam Nagar,3,Swarn Bagh,22.7353,75.90126000
5462,M-15:- Khajrana Mandir to Sangam Nagar,4,Malviya Nagar,22.74121000,75.90245000
5462,M-15:- Khajrana Mandir to Sangam Nagar,5,LIG,22.73396000,75.88969000
5462,M-15:- Khajrana Mandir to Sangam Nagar,6,Christian Eminent,22.73594000,75.88671000
5462,M-15:- Khajrana Mandir to Sangam Nagar,7,MIG Thana,22.73718000,75.88483000
5462,M-15:- Khajrana Mandir to Sangam Nagar,8,Patnipura,22.73983000,75.88091000
5462,M-15:- Khajrana Mandir to Sangam Nagar,9,Nanda Nagar,22.74213000,75.87692000
5462,M-15:- Khajrana Mandir to Sangam Nagar,10,Teenpuliya ,22.74381000,75.87409000
5462,M-15:- Khajrana Mandir to Sangam Nagar,11,Pardesipura,22.74503000,75.87168000
5462,M-15:- Khajrana Mandir to Sangam Nagar,12,Subhash Nagar_1,22.74302000,75.8704
5462,M-15:- Khajrana Mandir to Sangam Nagar,13,Naka Bhatta,22.74134000,75.86815000
5462,M-15:- Khajrana Mandir to Sangam Nagar,14,Pardeshipura Thana,22.73916000,75.86748000
5462,M-15:- Khajrana Mandir to Sangam Nagar,15,Bhandari Mill,22.72985000,75.86328000
5462,M-15:- Khajrana Mandir to Sangam Nagar,16,DRP Line,22.7278,75.8629
5462,M-15:- Khajrana Mandir to Sangam Nagar,17,ChimanBagh,22.7240,75.86206000
5462,M-15:- Khajrana Mandir to Sangam Nagar,18,Nagar Nigam Depot_1,22.72374000,75.85922000
5462,M-15:- Khajrana Mandir to Sangam Nagar,19,Rajwada,22.71842000,75.85562000
5462,M-15:- Khajrana Mandir to Sangam Nagar,20,Nagar Nigam Depot_2,22.72445000,75.85892000
5462,M-15:- Khajrana Mandir to Sangam Nagar,21,Lokhande Bridge,22.72849000,75.85966000
5462,M-15:- Khajrana Mandir to Sangam Nagar,22,Ahilya Ashram,22.73401000,75.86032000
5462,M-15:- Khajrana Mandir to Sangam Nagar,23,Polo Ground,22.73456000,75.85739000
5462,M-15:- Khajrana Mandir to Sangam Nagar,24,Marimata Chouraha,22.73386000,75.84969000
5462,M-15:- Khajrana Mandir to Sangam Nagar,25,Mahesh Guard Line/Police Line Pump,22.73266000,75.84669000
5462,M-15:- Khajrana Mandir to Sangam Nagar,26,G.D.C,22.72872000,75.84611000
5462,M-15:- Khajrana Mandir to Sangam Nagar,27,Kila Maidan/Laxmi Bai Pratima,22.72607000,75.84571000
5462,M-15:- Khajrana Mandir to Sangam Nagar,28,Indore Wire Factory,22.72694000,75.84163000
5462,M-15:- Khajrana Mandir to Sangam Nagar,29,Rambali Nagar,22.73435000,75.84081000
5462,M-15:- Khajrana Mandir to Sangam Nagar,30,Excellent School,22.73584000,75.83723000
5462,M-15:- Khajrana Mandir to Sangam Nagar,31,Sanmati Hospital,22.73801000,75.83437000
5462,M-15:- Khajrana Mandir to Sangam Nagar,32,Sangam Nagar,22.74049000,75.83765000
5474,M-15:- Sangam Nagar to Khajrana Mandir,1,Sangam Nagar,22.74049000,75.83765000
5474,M-15:- Sangam Nagar to Khajrana Mandir,2,Sanmati Hospital,22.73801000,75.83437000
5474,M-15:- Sangam Nagar to Khajrana Mandir,3,Excellent School,22.73584000,75.83723000
5474,M-15:- Sangam Nagar to Khajrana Mandir,4,Rambali Nagar,22.73435000,75.84081000
5474,M-15:- Sangam Nagar to Khajrana Mandir,5,Indore Wire Factory,22.72694000,75.84163000
5474,M-15:- Sangam Nagar to Khajrana Mandir,6,Kila Maidan/Laxmi Bai Pratima,22.72607000,75.84571000
5474,M-15:- Sangam Nagar to Khajrana Mandir,7,G.D.C,22.72872000,75.84611000
5474,M-15:- Sangam Nagar to Khajrana Mandir,8,Mahesh Guard Line/Police Line Pump,22.73266000,75.84669000
5474,M-15:- Sangam Nagar to Khajrana Mandir,9,Marimata Chouraha,22.73386000,75.84969000
5474,M-15:- Sangam Nagar to Khajrana Mandir,10,Polo Ground,22.73456000,75.85739000
5474,M-15:- Sangam Nagar to Khajrana Mandir,11,Ahilya Ashram,22.73401000,75.86032000
5474,M-15:- Sangam Nagar to Khajrana Mandir,12,Lokhande Bridge,22.72849000,75.85966000
5474,M-15:- Sangam Nagar to Khajrana Mandir,13,Nagar Nigam Depot_1,22.72374000,75.85922000
5474,M-15:- Sangam Nagar to Khajrana Mandir,14,Rajwada,22.71842000,75.85562000
5474,M-15:- Sangam Nagar to Khajrana Mandir,15,Nagar Nigam Depot_2,22.72445000,75.85892000
5474,M-15:- Sangam Nagar to Khajrana Mandir,16,ChimanBagh,22.7240,75.86206000
5474,M-15:- Sangam Nagar to Khajrana Mandir,17,DRP Line,22.7278,75.8629
5474,M-15:- Sangam Nagar to Khajrana Mandir,18,Bhandari Mill,22.72985000,75.86328000
5474,M-15:- Sangam Nagar to Khajrana Mandir,19,Pardeshipura Thana,22.73916000,75.86748000
5474,M-15:- Sangam Nagar to Khajrana Mandir,20,Naka Bhatta,22.74134000,75.86815000
5474,M-15:- Sangam Nagar to Khajrana Mandir,21,Subhash Nagar_2,22.74332000,75.87088000
5474,M-15:- Sangam Nagar to Khajrana Mandir,22,Pardesipura,22.74503000,75.87168000
5474,M-15:- Sangam Nagar to Khajrana Mandir,23,Teenpuliya ,22.74381000,75.87409000
5474,M-15:- Sangam Nagar to Khajrana Mandir,24,Nanda Nagar,22.74213000,75.87692000
5474,M-15:- Sangam Nagar to Khajrana Mandir,25,Patnipura,22.73983000,75.88091000
5474,M-15:- Sangam Nagar to Khajrana Mandir,26,MIG Thana,22.73718000,75.88483000
5474,M-15:- Sangam Nagar to Khajrana Mandir,27,Christian Eminent,22.73594000,75.88671000
5474,M-15:- Sangam Nagar to Khajrana Mandir,28,LIG,22.73396000,75.88969000
5474,M-15:- Sangam Nagar to Khajrana Mandir,29,Malviya Nagar,22.74121000,75.90245000
5474,M-15:- Sangam Nagar to Khajrana Mandir,30,Swarn Bagh,22.7353,75.90126000
5474,M-15:- Sangam Nagar to Khajrana Mandir,31,Khajrana Ring Road,22.73217000,75.90206000
5474,M-15:- Sangam Nagar to Khajrana Mandir,32,Khajrana Ganesh Mandir,22.73085000,75.90775000
5537,M-17: Railway Station to Toll Naka,1,Railway Station,22.71768000,75.86885000
5537,M-17: Railway Station to Toll Naka,2,Regal (Shastri Bridge),22.71982000,75.86903000
5537,M-17: Railway Station to Toll Naka,3,BAL VINAY MANDIR/ NEHRU PARK RAILWAY STATION,22.72489000,75.8691
5537,M-17: Railway Station to Toll Naka,4,Rajkumar Mill1/ Rajkumar Bridge ,22.72733000,75.86464000
5537,M-17: Railway Station to Toll Naka,5,Mukti Dham,22.73957000,75.87127000
5537,M-17: Railway Station to Toll Naka,6,Subhash Nagar_2,22.74332000,75.87088000
5537,M-17: Railway Station to Toll Naka,7,Pardesipura,22.74503000,75.87168000
